uid,startDate,endDate,eventID,plotID,subplotID,nestedSubplotID,tagID,individualID,individualBarcode,individualFate,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,vdApexHeight,vdBaseHeight,vdApexBreakHeight,vdBaseBreakHeight,height,breakHeight,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter,breakDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF,siteID,ID,dupCheck,errorField,sitID,domainID
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,41,,1190,NEON.PLA.D05.TREE.01190,,released,,single bole tree,Live,31.9,130,17.9,0,,,17.9,,,,,,Full sun,,,,,,no trasncription errors,shoffman@field-ops.org,bgorzek@field-ops.org,legacyData,TREE,30127,NEON.PLA.D05.TREE.01190*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,39,4,1191,NEON.PLA.D05.TREE.01191,,released,,single shrub,Live,1,10,1.3,0,,,1.3,,,,,,Full shade,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30130,NEON.PLA.D05.TREE.01191*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,39,1,1193,NEON.PLA.D05.TREE.01193,,released,,small tree,Live,1.5,130,2,0,,,2,,,,,,Full shade,,,,,,no transcription errors,bgorzek@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30132,NEON.PLA.D05.TREE.01193*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,41,,1194,NEON.PLA.D05.TREE.01194,,released,,single bole tree,Live,33.2,130,18.4,0,,,18.4,,,,,,Open grown,,,,,,,shoffman@field-ops.org,bgorzek@field-ops.org,legacyData,TREE,30134,NEON.PLA.D05.TREE.01194*2015-08-05,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_039.basePlot.vst,41,1,1195,NEON.PLA.D05.TREE.01195,,released,,single bole tree,Standing dead,6.9,130,6.7,0,,,6.7,,,,,,Full shade,,,,,,,FROSENBOWER@FIELD-OPS.ORG,ELEONARD@FIELD-OPS.ORG,legacyData,TREE,30136,NEON.PLA.D05.TREE.01195*2015-08-11,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,39,,1196,NEON.PLA.D05.TREE.01196,,released,,single bole tree,Live,10.7,130,8.9,0,,,8.9,,,,,,Partially shaded,,,,,,,bgorzek@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30138,NEON.PLA.D05.TREE.01196*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,39,,1197,NEON.PLA.D05.TREE.01197,,released,,single bole tree,Live,17.4,130,11.2,0,,,11.2,,,,,,Full sun,,,,,,,bgorzek@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30140,NEON.PLA.D05.TREE.01197*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,39,,1198,NEON.PLA.D05.TREE.01198,,released,,single bole tree,Live,14.2,130,11.4,0,,,11.4,,,,,,Partially shaded,,,,,,,bgorzek@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30142,NEON.PLA.D05.TREE.01198*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,39,,1199,NEON.PLA.D05.TREE.01199,,released,,single bole tree,Live,20.2,130,12.6,0,,,12.6,,,,,,Partially shaded,,,,,,,bgorzek@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30144,NEON.PLA.D05.TREE.01199*2015-08-05,,TREE,D05
,2015-07-28,2015-07-28,vst_TREE_2015,TREE_046.basePlot.vst,39,3,12,NEON.PLA.D05.TREE.00012,,released,,sapling,Live,1,10,0.7,0,,,0.7,,,,,,Full shade,,,,,,,bgorzek@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30146,NEON.PLA.D05.TREE.00012*2015-07-28,,TREE,D05
,2015-07-29,2015-07-29,vst_TREE_2015,TREE_055.basePlot.vst,41,3,120,NEON.PLA.D05.TREE.00120,,released,,sapling,Live,2.6,10,2,0,,,2,,,,,,Full shade,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30147,NEON.PLA.D05.TREE.00120*2015-07-29,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,39,1,1200,NEON.PLA.D05.TREE.01200,,released,,small tree,"Live, physically damaged",1.8,130,1.8,0,,,1.8,,,,,,Mostly shaded,,,,,,,bgorzek@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30149,NEON.PLA.D05.TREE.01200*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1201,NEON.PLA.D05.TREE.01201,,released,,small tree,Live,3.8,130,5.7,0,,,5.7,,,,,,Full sun,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30151,NEON.PLA.D05.TREE.01201*2015-08-05,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,1,1202,NEON.PLA.D05.TREE.01202,,released,,small tree,Live,4.3,130,3.4,0,,,3.4,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30152,NEON.PLA.D05.TREE.01202*2015-08-06,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1203,NEON.PLA.D05.TREE.01203,,released,,single bole tree,Live,15.6,130,14.1,0,,,14.1,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30154,NEON.PLA.D05.TREE.01203*2015-08-05,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_045.basePlot.vst,39,1,1204,NEON.PLA.D05.TREE.01204,,released,,small tree,Live,2.8,130,2.9,0,,,2.9,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30156,NEON.PLA.D05.TREE.01204*2015-08-11,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_045.basePlot.vst,39,,1205,NEON.PLA.D05.TREE.01205,,released,,single bole tree,Standing dead,48,130,12.6,0,,,12.6,,,,,,Partially shaded,,,,,,no transcription errors,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30158,NEON.PLA.D05.TREE.01205*2015-08-11,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_045.basePlot.vst,39,1,1207,NEON.PLA.D05.TREE.01207,,released,,sapling,Live,1,10,1.5,0,,,1.5,,,,,,Full shade,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30162,NEON.PLA.D05.TREE.01207*2015-08-11,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,,1208,NEON.PLA.D05.TREE.01208,,released,,single bole tree,Live,29.1,130,16.7,0,,,16.7,,,,,,Partially shaded,,,,,,no transcription errors,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30163,NEON.PLA.D05.TREE.01208*2015-08-06,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,3,1209,NEON.PLA.D05.TREE.01209,,released,,small tree,Live,2,130,3.5,0,,,3.5,,,,,,Partially shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30166,NEON.PLA.D05.TREE.01209*2015-08-05,,TREE,D05
,2015-07-29,2015-07-29,vst_TREE_2015,TREE_050.basePlot.vst,39,,121,NEON.PLA.D05.TREE.00121,,released,,single bole tree,Live,14.2,130,6.7,0,,,6.7,,,,,,Mostly shaded,,,,,,,bgorzek@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30167,NEON.PLA.D05.TREE.00121*2015-07-29,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1210,NEON.PLA.D05.TREE.01210,,released,,single bole tree,Live,15,130,9.5,0,,,9.5,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30168,NEON.PLA.D05.TREE.01210*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,,1211,NEON.PLA.D05.TREE.01211,,released,,single bole tree,Live,30.8,130,15,0,,,15,,,,,,Full sun,,,,,,no transcription errors,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30170,NEON.PLA.D05.TREE.01211*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,1,1212,NEON.PLA.D05.TREE.01212,,released,,small tree,Live,2.3,130,3.9,0,,,3.9,,,,,,Partially shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30173,NEON.PLA.D05.TREE.01212*2015-08-05,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,1,1213,NEON.PLA.D05.TREE.01213,,released,,small tree,Live,6.6,130,4.8,0,,,4.8,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30174,NEON.PLA.D05.TREE.01213*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,41,1,1214,NEON.PLA.D05.TREE.01214,,released,,small tree,Live,3.7,130,3.2,0,,,3.2,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30177,NEON.PLA.D05.TREE.01214*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,,1215,NEON.PLA.D05.TREE.01215,,released,,single bole tree,Live,37.4,130,17.7,0,,,17.7,,,,,,Full sun,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30179,NEON.PLA.D05.TREE.01215*2015-08-06,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,,1215,NEON.PLA.D05.TREE.01215,,released,,single bole tree,Live,37.4,130,17.7,0,,,17.7,,,,,,Full sun,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30180,NEON.PLA.D05.TREE.01215*2015-08-06,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1216,NEON.PLA.D05.TREE.01216,,released,,single bole tree,Live,24.5,130,16,0,,,16,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30182,NEON.PLA.D05.TREE.01216*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1216,NEON.PLA.D05.TREE.01216,,released,,sapling,Live,24.5,130,16,0,,,16,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30183,NEON.PLA.D05.TREE.01216*2015-08-05,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_039.basePlot.vst,23,4,1216,NEON.PLA.D05.TREE.01216,,released,,single bole tree,Live,3.2,10,1.5,0,,,1.5,,,,,,Full shade,,,,,,no transcription errors,FROSENBOWER@FIELD-OPS.ORG,ELEONARD@FIELD-OPS.ORG,legacyData,TREE,30185,NEON.PLA.D05.TREE.01216*2015-08-11,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_039.basePlot.vst,23,4,1216,NEON.PLA.D05.TREE.01216,,released,,sapling,Live,3.2,10,1.5,0,,,1.5,,,,,,Full shade,,,,,,no transcription errors,FROSENBOWER@FIELD-OPS.ORG,ELEONARD@FIELD-OPS.ORG,legacyData,TREE,30186,NEON.PLA.D05.TREE.01216*2015-08-11,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,,1217,NEON.PLA.D05.TREE.01217,,released,,single bole tree,Live,11.4,130,11.5,0,,,11.5,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30188,NEON.PLA.D05.TREE.01217*2015-08-06,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1218,NEON.PLA.D05.TREE.01218,,released,,,Live,19.5,130,13.9,0,,,13.9,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30189,NEON.PLA.D05.TREE.01218*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1219,NEON.PLA.D05.TREE.01219,,released,,single bole tree,Live,12.8,130,11.1,0,,,11.1,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30191,NEON.PLA.D05.TREE.01219*2015-08-05,,TREE,D05
,2015-07-29,2015-07-29,vst_TREE_2015,TREE_055.basePlot.vst,41,,122,NEON.PLA.D05.TREE.00122,,released,,single bole tree,Live,12.2,130,11.5,0,,,11.5,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30194,NEON.PLA.D05.TREE.00122*2015-07-29,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1220,NEON.PLA.D05.TREE.01220,,released,,single bole tree,Live,18.8,130,13.8,0,,,13.8,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30195,NEON.PLA.D05.TREE.01220*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1221,NEON.PLA.D05.TREE.01221,,released,,single bole tree,Live,16.2,130,12,0,,,12,,,,,,Partially shaded,,,,,,no transcription errors,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30197,NEON.PLA.D05.TREE.01221*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1222,NEON.PLA.D05.TREE.01222,,released,,single bole tree,Live,19.6,130,12.1,0,,,12.1,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30199,NEON.PLA.D05.TREE.01222*2015-08-05,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,,1223,NEON.PLA.D05.TREE.01223,,released,,single bole tree,Live,18.8,130,17.3,0,,,17.3,,,,,,Full sun,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30200,NEON.PLA.D05.TREE.01223*2015-08-06,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_045.basePlot.vst,39,1,1224,NEON.PLA.D05.TREE.01224,,released,,small tree,Live,8.9,130,6.3,0,,,6.3,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30202,NEON.PLA.D05.TREE.01224*2015-08-11,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,,1225,NEON.PLA.D05.TREE.01225,,released,,single bole tree,Live,41.8,130,22.5,0,,,22.5,,,,,,Full sun,,,,,,no transcription errors,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30204,NEON.PLA.D05.TREE.01225*2015-08-06,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1226,NEON.PLA.D05.TREE.01226,,released,,small tree,Live,4.3,130,7.2,0,,,7.2,,,,,,Full sun,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30206,NEON.PLA.D05.TREE.01226*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1227,NEON.PLA.D05.TREE.01227,,released,,single shrub,Live,1.6,10,1.8,0,,,1.8,,,1.1,0.9,,Full shade,cylinder,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30213,NEON.PLA.D05.TREE.01227*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1227,NEON.PLA.D05.TREE.01227,,released,,single shrub,Live,1.2,10,,,,,,,,,,,,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30214,NEON.PLA.D05.TREE.01227*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,1,1227,NEON.PLA.D05.TREE.01227,,released,,single shrub,Standing dead,1.2,10,,,,,,,,,,,,,,,,,error fixed changed stem status,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30215,NEON.PLA.D05.TREE.01227*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1228,NEON.PLA.D05.TREE.01228,,released,,single bole tree,Live,12.5,130,9.3,0,,,9.3,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30216,NEON.PLA.D05.TREE.01228*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1229,NEON.PLA.D05.TREE.01229,,released,,single bole tree,Live,17.7,130,13.9,0,,,13.9,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30221,NEON.PLA.D05.TREE.01229*2015-08-05,,TREE,D05
,2015-07-28,2015-07-28,vst_TREE_2015,TREE_049.basePlot.vst,23,,123,NEON.PLA.D05.TREE.00123,,released,,single bole tree,Live,42.5,130,21,0,,,21,,,,,,Full sun,,,,,,,shoffman@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30224,NEON.PLA.D05.TREE.00123*2015-07-28,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1230,NEON.PLA.D05.TREE.01230,,released,,single bole tree,Live,11.5,130,4.1,0,,,4.1,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30225,NEON.PLA.D05.TREE.01230*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,1,1231,NEON.PLA.D05.TREE.01231,,released,,single shrub,Live,3.8,130,5.6,0,,,5.6,,,,,,Partially shaded,,,,1.9,1.7,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30227,NEON.PLA.D05.TREE.01231*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,1,1231,NEON.PLA.D05.TREE.01231,,released,,single shrub,Live,3.2,130,5.6,0,,,5.6,,,,,,Partially shaded,,,,1.9,1.7,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30228,NEON.PLA.D05.TREE.01231*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,,1232,NEON.PLA.D05.TREE.01232,,released,,single bole tree,Live,28.5,130,16.1,0,,,16.1,,,,,,Full sun,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30230,NEON.PLA.D05.TREE.01232*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,4,1233,NEON.PLA.D05.TREE.01233,,released,,single shrub,Live,1.3,130,3.4,0,,,3.4,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30233,NEON.PLA.D05.TREE.01233*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1234,NEON.PLA.D05.TREE.01234,,released,,single bole tree,Standing dead,13.4,130,1.8,0,,,1.8,,,,,,Full shade,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30234,NEON.PLA.D05.TREE.01234*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1235,NEON.PLA.D05.TREE.01235,,released,,small tree,Standing dead,1.6,130,3.5,0,,,3.5,,,,,,Mostly shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30236,NEON.PLA.D05.TREE.01235*2015-08-05,,TREE,D05
,2015-08-10,2015-08-10,vst_TREE_2015,TREE_041.basePlot.vst,41,,1236,NEON.PLA.D05.TREE.01236,,released,,multi-bole tree,Live,38.7,130,23.7,0,,,23.7,,,,,,Full sun,,,,,,no transcription errors,shoffman@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30238,NEON.PLA.D05.TREE.01236*2015-08-10,,TREE,D05
,2015-08-10,2015-08-10,vst_TREE_2015,TREE_041.basePlot.vst,41,,01236A,NEON.PLA.D05.TREE.01236A,,released,,,Live,37.3,130,,,,,,,,,,,Full sun,,,,,,,shoffman@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30240,NEON.PLA.D05.TREE.01236A*2015-08-10,,TREE,D05
,2015-08-06,2015-08-06,vst_TREE_2015,TREE_047.basePlot.vst,39,4,1237,NEON.PLA.D05.TREE.01237,,released,,small tree,Live,9,130,4.4,0,,,4.4,,,,,,Mostly shaded,,,,,,,eleonard@field-ops.org,shoffman@field-ops.org,legacyData,TREE,30241,NEON.PLA.D05.TREE.01237*2015-08-06,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1238,NEON.PLA.D05.TREE.01238,,released,,single bole tree,Live,15.1,130,11.6,0,,,11.6,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30243,NEON.PLA.D05.TREE.01238*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1239,NEON.PLA.D05.TREE.01239,,released,,single bole tree,Live,14.5,130,13.3,0,,,13.3,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30246,NEON.PLA.D05.TREE.01239*2015-08-05,,TREE,D05
,2015-07-29,2015-07-29,vst_TREE_2015,TREE_056.basePlot.vst,41,4,124,NEON.PLA.D05.TREE.00124,,released,,sapling,Live,1.7,10,2.3,0,,,2.3,,,,,,Full shade,,,,,,,shoffman@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30247,NEON.PLA.D05.TREE.00124*2015-07-29,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,3,1240,NEON.PLA.D05.TREE.01240,,released,,small tree,Live,4.1,130,4.9,0,,,4.9,,,,,,Partially shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30248,NEON.PLA.D05.TREE.01240*2015-08-05,,TREE,D05
,2015-08-11,2015-08-11,vst_TREE_2015,TREE_039.basePlot.vst,41,4,1241,NEON.PLA.D05.TREE.01241,,released,,sapling,Standing dead,2.1,10,0.9,0,,,0.9,,,,,,Mostly shaded,,,,,,,FROSENBOWER@FIELD-OPS.ORG,ELEONARD@FIELD-OPS.ORG,legacyData,TREE,30251,NEON.PLA.D05.TREE.01241*2015-08-11,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,3,1242,NEON.PLA.D05.TREE.01242,,released,,small tree,Standing dead,1.5,130,3.7,0,,,3.7,,,,,,Mostly shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30254,NEON.PLA.D05.TREE.01242*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,3,1243,NEON.PLA.D05.TREE.01243,,released,,small tree,Live,3.3,130,4.8,0,,,4.8,,,,,,Partially shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30256,NEON.PLA.D05.TREE.01243*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1244,NEON.PLA.D05.TREE.01244,,released,,single shrub,Live,4.3,130,6.8,0,,,6.8,,,,,,Full sun,,,,1.9,1.6,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30257,NEON.PLA.D05.TREE.01244*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1244,NEON.PLA.D05.TREE.01244,,released,,single shrub,Live,3.6,130,,,,,,,,,,,Full sun,,,,,,error fixed deleted unqualifying stems,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30258,NEON.PLA.D05.TREE.01244*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1245,NEON.PLA.D05.TREE.01245,,released,,single bole tree,Live,13.8,130,12.5,0,,,12.5,,,,,,Partially shaded,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30261,NEON.PLA.D05.TREE.01245*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1246,NEON.PLA.D05.TREE.01246,,released,,small tree,Live,5,130,7.3,0,,,7.3,,,,,,Full sun,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30262,NEON.PLA.D05.TREE.01246*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_044.basePlot.vst,41,4,1247,NEON.PLA.D05.TREE.01247,,released,,small tree,Standing dead,1.1,130,2.6,0,,,2.6,,,,,,Mostly shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30265,NEON.PLA.D05.TREE.01247*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_048.basePlot.vst,41,,1248,NEON.PLA.D05.TREE.01248,,released,,single bole tree,Live,26,130,13.1,0,,,13.1,,,,,,Full sun,,,,,,,eleonard@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30266,NEON.PLA.D05.TREE.01248*2015-08-05,,TREE,D05
,2015-07-28,2015-07-28,vst_TREE_2015,TREE_049.basePlot.vst,23,,125,NEON.PLA.D05.TREE.00125,,released,,single bole tree,Live,36,130,20.4,0,,,20.4,,,,,,Full sun,,,,,,,shoffman@field-ops.org,frosenbower@field-ops.org,legacyData,TREE,30271,NEON.PLA.D05.TREE.00125*2015-07-28,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,1,1250,NEON.PLA.D05.TREE.01250,,released,,sapling,Live,1,10,1.5,0,,,1.5,,,,,,Full shade,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30273,NEON.PLA.D05.TREE.01250*2015-08-05,,TREE,D05
,2015-08-05,2015-08-05,vst_TREE_2015,TREE_043.basePlot.vst,39,1,1251,NEON.PLA.D05.TREE.01251,,released,,small tree,Live,6.8,130,7.9,0,,,7.9,,,,,,Partially shaded,,,,,,,frosenbower@field-ops.org,eleonard@field-ops.org,legacyData,TREE,30275,NEON.PLA.D05.TREE.01251*2015-08-05,,TREE,D05
